 item_id,image_url,inpainting_image_url,item_org_id,xmin,ymin,xmax,ymax,ori_content,tr_content
2326,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1049_7_LG0A2CRGQX85HX415NZ8/QR_20220916_524_7_L84A0J3R7V5Y4WO0FYBQ.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1049_7_LG0A2CRGQX85HX415NZ8/QR_20220916_524_7_L84A0J3R7V5Y4WO0FYBQ.jpg,18688,186,791,481,858,"소라물회","Cold Raw Conch Soup"
2326,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1049_7_LG0A2CRGQX85HX415NZ8/QR_20220916_524_7_L84A0J3R7V5Y4WO0FYBQ.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1049_7_LG0A2CRGQX85HX415NZ8/QR_20220916_524_7_L84A0J3R7V5Y4WO0FYBQ.jpg,18689,179,982,480,1057,"전복물회","Cold Raw Abalone Soup"
2326,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1049_7_LG0A2CRGQX85HX415NZ8/QR_20220916_524_7_L84A0J3R7V5Y4WO0FYBQ.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1049_7_LG0A2CRGQX85HX415NZ8/QR_20220916_524_7_L84A0J3R7V5Y4WO0FYBQ.jpg,18690,159,1973,429,2063,"구이류","Grilled Dishes"
2326,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1049_7_LG0A2CRGQX85HX415NZ8/QR_20220916_524_7_L84A0J3R7V5Y4WO0FYBQ.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1049_7_LG0A2CRGQX85HX415NZ8/QR_20220916_524_7_L84A0J3R7V5Y4WO0FYBQ.jpg,18691,1243,272,1319,322,"횟집","Sliced Raw Fish Restaurant"
2326,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1049_7_LG0A2CRGQX85HX415NZ8/QR_20220916_524_7_L84A0J3R7V5Y4WO0FYBQ.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1049_7_LG0A2CRGQX85HX415NZ8/QR_20220916_524_7_L84A0J3R7V5Y4WO0FYBQ.jpg,18692,1335,273,1463,313,"향토음식점","Jeju Traditional Restaurant"
2326,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1049_7_LG0A2CRGQX85HX415NZ8/QR_20220916_524_7_L84A0J3R7V5Y4WO0FYBQ.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1049_7_LG0A2CRGQX85HX415NZ8/QR_20220916_524_7_L84A0J3R7V5Y4WO0FYBQ.jpg,18693,493,611,724,683,"( 국내산 )","( Domestic )"
2326,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1049_7_LG0A2CRGQX85HX415NZ8/QR_20220916_524_7_L84A0J3R7V5Y4WO0FYBQ.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1049_7_LG0A2CRGQX85HX415NZ8/QR_20220916_524_7_L84A0J3R7V5Y4WO0FYBQ.jpg,18694,1083,151,1594,206,"제주 자연산 활어회 전문점","Restaurant Specializing in Sliced Raw Wild-caught Jeju Fish"
2326,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1049_7_LG0A2CRGQX85HX415NZ8/QR_20220916_524_7_L84A0J3R7V5Y4WO0FYBQ.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1049_7_LG0A2CRGQX85HX415NZ8/QR_20220916_524_7_L84A0J3R7V5Y4WO0FYBQ.jpg,18695,278,137,542,183,"제주특별자치도","Jeju Special Self-Governing Province"
2326,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1049_7_LG0A2CRGQX85HX415NZ8/QR_20220916_524_7_L84A0J3R7V5Y4WO0FYBQ.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1049_7_LG0A2CRGQX85HX415NZ8/QR_20220916_524_7_L84A0J3R7V5Y4WO0FYBQ.jpg,18696,428,1984,841,2065,"( 공기밥 별도 )","( Steamed Rice not included )"
2326,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1049_7_LG0A2CRGQX85HX415NZ8/QR_20220916_524_7_L84A0J3R7V5Y4WO0FYBQ.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1049_7_LG0A2CRGQX85HX415NZ8/QR_20220916_524_7_L84A0J3R7V5Y4WO0FYBQ.jpg,18697,405,2236,516,2297,"( 1 人 )","( 1 Serving )"
2326,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1049_7_LG0A2CRGQX85HX415NZ8/QR_20220916_524_7_L84A0J3R7V5Y4WO0FYBQ.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1049_7_LG0A2CRGQX85HX415NZ8/QR_20220916_524_7_L84A0J3R7V5Y4WO0FYBQ.jpg,18698,151,2204,408,2295,"옥돔 구이","Grilled Red Tilefish"
2326,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1049_7_LG0A2CRGQX85HX415NZ8/QR_20220916_524_7_L84A0J3R7V5Y4WO0FYBQ.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1049_7_LG0A2CRGQX85HX415NZ8/QR_20220916_524_7_L84A0J3R7V5Y4WO0FYBQ.jpg,18699,197,475,565,544,"계절 메뉴","Seasonal menu"
2326,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1049_7_LG0A2CRGQX85HX415NZ8/QR_20220916_524_7_L84A0J3R7V5Y4WO0FYBQ.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1049_7_LG0A2CRGQX85HX415NZ8/QR_20220916_524_7_L84A0J3R7V5Y4WO0FYBQ.jpg,18700,179,1180,495,1257,"딱새우물회","Cold Red-banded Lobster Soup"
2326,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1049_7_LG0A2CRGQX85HX415NZ8/QR_20220916_524_7_L84A0J3R7V5Y4WO0FYBQ.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1049_7_LG0A2CRGQX85HX415NZ8/QR_20220916_524_7_L84A0J3R7V5Y4WO0FYBQ.jpg,18701,154,2340,406,2428,"새우 튀김","Deep-fried Shrimp"
2326,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1049_7_LG0A2CRGQX85HX415NZ8/QR_20220916_524_7_L84A0J3R7V5Y4WO0FYBQ.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1049_7_LG0A2CRGQX85HX415NZ8/QR_20220916_524_7_L84A0J3R7V5Y4WO0FYBQ.jpg,18702,405,2369,544,2433,"( 10 개 )","( 10 Pieces )"
2326,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1049_7_LG0A2CRGQX85HX415NZ8/QR_20220916_524_7_L84A0J3R7V5Y4WO0FYBQ.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1049_7_LG0A2CRGQX85HX415NZ8/QR_20220916_524_7_L84A0J3R7V5Y4WO0FYBQ.jpg,18703,180,609,492,684,"활어회물회","Cold Raw Fish Soup"
2326,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1049_7_LG0A2CRGQX85HX415NZ8/QR_20220916_524_7_L84A0J3R7V5Y4WO0FYBQ.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1049_7_LG0A2CRGQX85HX415NZ8/QR_20220916_524_7_L84A0J3R7V5Y4WO0FYBQ.jpg,18704,157,2080,409,2159,"소라 구이","Grilled Conch"
