 item_id,image_url,inpainting_image_url,item_org_id,xmin,ymin,xmax,ymax,ori_content,tr_content
2325,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1049_6_LG0A2CRGQX85HX415NZ8/QR_20220916_524_6_L84A0IZMONDCQCLPJ3EB.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1049_6_LG0A2CRGQX85HX415NZ8/QR_20220916_524_6_L84A0IZMONDCQCLPJ3EB.jpg,18670,219,471,1226,560,"1 인분 추가시 22,500 원 추가됩니다","Extra Serving incurs an additional price of KRW 22,500"
2325,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1049_6_LG0A2CRGQX85HX415NZ8/QR_20220916_524_6_L84A0IZMONDCQCLPJ3EB.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1049_6_LG0A2CRGQX85HX415NZ8/QR_20220916_524_6_L84A0IZMONDCQCLPJ3EB.jpg,18671,180,1262,708,1359,"2 번 셋트 메 뉴","Set Menu #2"
2325,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1049_6_LG0A2CRGQX85HX415NZ8/QR_20220916_524_6_L84A0IZMONDCQCLPJ3EB.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1049_6_LG0A2CRGQX85HX415NZ8/QR_20220916_524_6_L84A0IZMONDCQCLPJ3EB.jpg,18672,122,1398,1138,1506,"알뜰 성게미역국 갈치정식 2 인 셋트","Budget Sea Urchin and Seaweed Soup and Cutlassfish Set Menu for 2 Servings"
2325,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1049_6_LG0A2CRGQX85HX415NZ8/QR_20220916_524_6_L84A0IZMONDCQCLPJ3EB.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1049_6_LG0A2CRGQX85HX415NZ8/QR_20220916_524_6_L84A0IZMONDCQCLPJ3EB.jpg,18673,1018,152,1289,231,"김가루밥","Steamed Rice with Laver Flakes"
2325,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1049_6_LG0A2CRGQX85HX415NZ8/QR_20220916_524_6_L84A0IZMONDCQCLPJ3EB.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1049_6_LG0A2CRGQX85HX415NZ8/QR_20220916_524_6_L84A0IZMONDCQCLPJ3EB.jpg,18674,220,558,1451,655,"갈치회가 없을 때는 문어숙회가 제공됩니다","When Sliced Raw Cutlassfish is out of stock, Parboiled Octopus is served."
2325,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1049_6_LG0A2CRGQX85HX415NZ8/QR_20220916_524_6_L84A0IZMONDCQCLPJ3EB.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1049_6_LG0A2CRGQX85HX415NZ8/QR_20220916_524_6_L84A0IZMONDCQCLPJ3EB.jpg,18675,141,1102,1542,1201,"갈치회 또는 ( 문어 숙회 ) ( 2 인 6 점 ) + 갈치 조림 + 갈치 구이","Sliced Raw Cutlassfish or ( Parboiled Octopus ) ( 6 Pieces per 2 People ) + Braised Cutlassfish + Grilled Cutlassfish"
2325,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1049_6_LG0A2CRGQX85HX415NZ8/QR_20220916_524_6_L84A0IZMONDCQCLPJ3EB.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1049_6_LG0A2CRGQX85HX415NZ8/QR_20220916_524_6_L84A0IZMONDCQCLPJ3EB.jpg,18676,854,1018,1223,1090,"( 국 없는 메뉴 )","( Menu without Soups )"
2325,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1049_6_LG0A2CRGQX85HX415NZ8/QR_20220916_524_6_L84A0IZMONDCQCLPJ3EB.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1049_6_LG0A2CRGQX85HX415NZ8/QR_20220916_524_6_L84A0IZMONDCQCLPJ3EB.jpg,18677,166,1748,702,1841,"3 번 셋트 메뉴","Set Menu #3"
2325,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1049_6_LG0A2CRGQX85HX415NZ8/QR_20220916_524_6_L84A0IZMONDCQCLPJ3EB.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1049_6_LG0A2CRGQX85HX415NZ8/QR_20220916_524_6_L84A0IZMONDCQCLPJ3EB.jpg,18678,125,1506,1545,1659,"갈치회 또는 ( 문어 숙회 ) ( 2 인 6 점 ) + 갈치 조림 + 갈치 구이 + 성게미역국","Sliced Raw Cutlassfish or ( Parboiled Octopus ) ( 6 Pieces per 2 People ) + Braised Cutlassfish + Grilled Cutlassfish + Sea Urchin and Seaweed Soup"
2325,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1049_6_LG0A2CRGQX85HX415NZ8/QR_20220916_524_6_L84A0IZMONDCQCLPJ3EB.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1049_6_LG0A2CRGQX85HX415NZ8/QR_20220916_524_6_L84A0IZMONDCQCLPJ3EB.jpg,18679,217,666,1379,769,"갈치회 또는 ( 문어숙회 ) 는 2 인 6 점입니다","Sliced Raw Cutlassfish or ( Parboiled Octopus ) is 6 Pieces per 2 People"
2325,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1049_6_LG0A2CRGQX85HX415NZ8/QR_20220916_524_6_L84A0IZMONDCQCLPJ3EB.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1049_6_LG0A2CRGQX85HX415NZ8/QR_20220916_524_6_L84A0IZMONDCQCLPJ3EB.jpg,18680,189,832,715,929,"1 번 셋트 메뉴","Set Menu #1"
2325,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1049_6_LG0A2CRGQX85HX415NZ8/QR_20220916_524_6_L84A0IZMONDCQCLPJ3EB.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1049_6_LG0A2CRGQX85HX415NZ8/QR_20220916_524_6_L84A0IZMONDCQCLPJ3EB.jpg,18681,116,95,993,272,"알뜰갈치정식","Budget Cutlassfish Set Menu"
2325,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1049_6_LG0A2CRGQX85HX415NZ8/QR_20220916_524_6_L84A0IZMONDCQCLPJ3EB.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1049_6_LG0A2CRGQX85HX415NZ8/QR_20220916_524_6_L84A0IZMONDCQCLPJ3EB.jpg,18682,144,998,846,1090,"알뜰 갈치 정식 2 인 셋트","Budget Cutlassfish Set Menu for 2 Servings"
2325,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1049_6_LG0A2CRGQX85HX415NZ8/QR_20220916_524_6_L84A0IZMONDCQCLPJ3EB.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1049_6_LG0A2CRGQX85HX415NZ8/QR_20220916_524_6_L84A0IZMONDCQCLPJ3EB.jpg,18683,233,299,1442,410,"간장게장추가는 7,000 원입니다","Extra Soy Sauce Marinated Crab is KRW 7,000"
2325,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1049_6_LG0A2CRGQX85HX415NZ8/QR_20220916_524_6_L84A0IZMONDCQCLPJ3EB.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1049_6_LG0A2CRGQX85HX415NZ8/QR_20220916_524_6_L84A0IZMONDCQCLPJ3EB.jpg,18684,163,2225,1594,2419,"간장게장 구매문의는 전국적으로 택배판매하고 있사 오니 자세한 사항은 데스크에 문의 바랍니다","Concering Soy Sauce Marinated Crab Sales, please refer to the restaurant's front desk as the menu is available for delivery all over Korea."
2325,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1049_6_LG0A2CRGQX85HX415NZ8/QR_20220916_524_6_L84A0IZMONDCQCLPJ3EB.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1049_6_LG0A2CRGQX85HX415NZ8/QR_20220916_524_6_L84A0IZMONDCQCLPJ3EB.jpg,18685,114,1892,1260,1981,"알뜰 전복해물뚝배기 갈치정식 2 인 셋트","Budget Abalone and Seafood Hot Pot and Cutlassfish Set Menu for 2 Servings"
2325,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1049_6_LG0A2CRGQX85HX415NZ8/QR_20220916_524_6_L84A0IZMONDCQCLPJ3EB.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1049_6_LG0A2CRGQX85HX415NZ8/QR_20220916_524_6_L84A0IZMONDCQCLPJ3EB.jpg,18686,114,2000,1554,2164,"갈치회 또는 ( 문어 숙회 ) ( 2 인 6 점 ) + 갈치 조림 + 갈치 구이 + 전복해물뚝배기","Sliced Raw Cutlassfish or ( Parboiled Octopus ) ( 6 Pieces per 2 People ) + Braised Cutlassfish + Grilled Cutlassfish + Abalone and Seafood Hot Pot"
2325,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1049_6_LG0A2CRGQX85HX415NZ8/QR_20220916_524_6_L84A0IZMONDCQCLPJ3EB.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1049_6_LG0A2CRGQX85HX415NZ8/QR_20220916_524_6_L84A0IZMONDCQCLPJ3EB.jpg,18687,169,2438,1558,2526,"자꾸 물어보시는데 갈치 원선지는 100 % 제주산입니다 ~ ^^","The country of origin for Cutlassfish is 100% Jeju Island, Korea. ~ ^^"
