 item_id,image_url,inpainting_image_url,item_org_id,xmin,ymin,xmax,ymax,ori_content,tr_content
2307,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1041_1_LG09VSIPNZYW85W7BEBH/QR_20220913_495_1_L80274EFJTONXQGK7YFX.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1041_1_LG09VSIPNZYW85W7BEBH/QR_20230209_495_1637_LDWWNC6IN7CILRSVDL61.jpg,18148,103,433,865,580,"VIP 회코스","VIP Sliced Raw Fish Course"
2307,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1041_1_LG09VSIPNZYW85W7BEBH/QR_20220913_495_1_L80274EFJTONXQGK7YFX.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1041_1_LG09VSIPNZYW85W7BEBH/QR_20230209_495_1637_LDWWNC6IN7CILRSVDL61.jpg,18149,1271,1177,1360,1245,"회","Sliced Raw Fish"
2307,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1041_1_LG09VSIPNZYW85W7BEBH/QR_20220913_495_1_L80274EFJTONXQGK7YFX.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1041_1_LG09VSIPNZYW85W7BEBH/QR_20230209_495_1637_LDWWNC6IN7CILRSVDL61.jpg,18150,889,609,1595,730,"구문쟁이 . 참돔 : 국내산","Convict Grouper . Sea Bream : Korean"
2307,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1041_1_LG09VSIPNZYW85W7BEBH/QR_20220913_495_1_L80274EFJTONXQGK7YFX.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1041_1_LG09VSIPNZYW85W7BEBH/QR_20230209_495_1637_LDWWNC6IN7CILRSVDL61.jpg,18151,112,603,865,745,"어쇼 회코스","Eo-Show Sliced Raw Fish Course"
2307,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1041_1_LG09VSIPNZYW85W7BEBH/QR_20220913_495_1_L80274EFJTONXQGK7YFX.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1041_1_LG09VSIPNZYW85W7BEBH/QR_20230209_495_1637_LDWWNC6IN7CILRSVDL61.jpg,18152,300,1021,895,1160,"특 회코스","Premium Sliced Raw Fish Course"
2307,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1041_1_LG09VSIPNZYW85W7BEBH/QR_20220913_495_1_L80274EFJTONXQGK7YFX.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1041_1_LG09VSIPNZYW85W7BEBH/QR_20230209_495_1637_LDWWNC6IN7CILRSVDL61.jpg,18153,244,1165,1260,1245,"해산물 ( 전복 ․ 소라 ․ 낙지 ․ 새우살 ․ 한치다리 )","Seafood ( Abalone ․ Conch ․ Octopus ․ Shrimp Meat ․ Swordtip Squid Legs )"
2307,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1041_1_LG09VSIPNZYW85W7BEBH/QR_20220913_495_1_L80274EFJTONXQGK7YFX.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1041_1_LG09VSIPNZYW85W7BEBH/QR_20230209_495_1637_LDWWNC6IN7CILRSVDL61.jpg,18154,221,924,2039,1006,"스페샬 회코스부터는 "" 랍스터 , 스키다시 , 주방장 서비스 "" 가 추가됩니다","From the Speciale Course, ""Lobster, Side Dishes, and Free Chef's Dish"" is included"
2307,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1041_1_LG09VSIPNZYW85W7BEBH/QR_20220913_495_1_L80274EFJTONXQGK7YFX.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1041_1_LG09VSIPNZYW85W7BEBH/QR_20230209_495_1637_LDWWNC6IN7CILRSVDL61.jpg,18155,79,762,874,909,"스페샬 회코스","Speciale Sliced Raw Fish Course"
2307,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1041_1_LG09VSIPNZYW85W7BEBH/QR_20220913_495_1_L80274EFJTONXQGK7YFX.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1041_1_LG09VSIPNZYW85W7BEBH/QR_20230209_495_1637_LDWWNC6IN7CILRSVDL61.jpg,18156,895,441,1574,571,"구문쟁이 : 국내산","Convict Grouper : Korean"
2307,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1041_1_LG09VSIPNZYW85W7BEBH/QR_20220913_495_1_L80274EFJTONXQGK7YFX.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1041_1_LG09VSIPNZYW85W7BEBH/QR_20230209_495_1637_LDWWNC6IN7CILRSVDL61.jpg,18157,912,1033,1466,1162,"광어 : 국내산","Flatfish : Korean"
