 item_id,image_url,inpainting_image_url,item_org_id,xmin,ymin,xmax,ymax,ori_content,tr_content
4096,https://d2reotjpatzlok.cloudfront.net/qr-place/thumbnails/item/QR_20230307_1180_1_LEXSL9ONXUNKIEHKBIBJ_9x_M.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230307_1180_4096_LEXULU46GSFZYWACCNBQ.jpg,77465,271,90,420,122,"종로김밥","Jongro gimbap"
4096,https://d2reotjpatzlok.cloudfront.net/qr-place/thumbnails/item/QR_20230307_1180_1_LEXSL9ONXUNKIEHKBIBJ_9x_M.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230307_1180_4096_LEXULU46GSFZYWACCNBQ.jpg,77466,271,126,422,158,"치즈김밥","Cheese Gimbap"
4096,https://d2reotjpatzlok.cloudfront.net/qr-place/thumbnails/item/QR_20230307_1180_1_LEXSL9ONXUNKIEHKBIBJ_9x_M.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230307_1180_4096_LEXULU46GSFZYWACCNBQ.jpg,77484,271,160,420,192,"김치김밥","Kimchi Gimbap"
4096,https://d2reotjpatzlok.cloudfront.net/qr-place/thumbnails/item/QR_20230307_1180_1_LEXSL9ONXUNKIEHKBIBJ_9x_M.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230307_1180_4096_LEXULU46GSFZYWACCNBQ.jpg,77485,268,192,417,224,"못난이주먹밥","Ugly riceball"
4096,https://d2reotjpatzlok.cloudfront.net/qr-place/thumbnails/item/QR_20230307_1180_1_LEXSL9ONXUNKIEHKBIBJ_9x_M.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230307_1180_4096_LEXULU46GSFZYWACCNBQ.jpg,77486,268,226,417,258,"날치알김밥","Flying Fish Roe Gimbap"
4096,https://d2reotjpatzlok.cloudfront.net/qr-place/thumbnails/item/QR_20230307_1180_1_LEXSL9ONXUNKIEHKBIBJ_9x_M.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230307_1180_4096_LEXULU46GSFZYWACCNBQ.jpg,77487,270,256,420,288,"고추김밥","Pepper gimbap"
4096,https://d2reotjpatzlok.cloudfront.net/qr-place/thumbnails/item/QR_20230307_1180_1_LEXSL9ONXUNKIEHKBIBJ_9x_M.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230307_1180_4096_LEXULU46GSFZYWACCNBQ.jpg,77488,268,294,417,326,"멸치김밥","Dried Anchovy Gimbap"
4096,https://d2reotjpatzlok.cloudfront.net/qr-place/thumbnails/item/QR_20230307_1180_1_LEXSL9ONXUNKIEHKBIBJ_9x_M.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230307_1180_4096_LEXULU46GSFZYWACCNBQ.jpg,77489,268,324,417,356,"멸추김밥","Anchovy and Chili Pepper Gimbap"
4096,https://d2reotjpatzlok.cloudfront.net/qr-place/thumbnails/item/QR_20230307_1180_1_LEXSL9ONXUNKIEHKBIBJ_9x_M.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230307_1180_4096_LEXULU46GSFZYWACCNBQ.jpg,77490,271,356,420,388,"매콤제육김밥","Spicy Stir-fried Pork Gimbap"
4096,https://d2reotjpatzlok.cloudfront.net/qr-place/thumbnails/item/QR_20230307_1180_1_LEXSL9ONXUNKIEHKBIBJ_9x_M.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230307_1180_4096_LEXULU46GSFZYWACCNBQ.jpg,77491,268,392,417,424,"치즈계란김밥","Cheese egg gimbap"
4096,https://d2reotjpatzlok.cloudfront.net/qr-place/thumbnails/item/QR_20230307_1180_1_LEXSL9ONXUNKIEHKBIBJ_9x_M.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230307_1180_4096_LEXULU46GSFZYWACCNBQ.jpg,77492,528,89,677,121,"샐러드김밥","Salad Gimbap"
