 item_id,image_url,inpainting_image_url,item_org_id,xmin,ymin,xmax,ymax,ori_content,tr_content
2313,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1045_2_LG09Y7IIYPOZB90QXGOG/QR_20220915_512_2_L82S9VFCJBBGKCNLD1XI.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1045_2_LG09Y7IIYPOZB90QXGOG/QR_20220915_512_2_L82S9VFCJBBGKCNLD1XI.jpg,18357,26,118,183,173,"막걸리","Makgeolli (Unrefined Rice Wine)"
2313,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1045_2_LG09Y7IIYPOZB90QXGOG/QR_20220915_512_2_L82S9VFCJBBGKCNLD1XI.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1045_2_LG09Y7IIYPOZB90QXGOG/QR_20220915_512_2_L82S9VFCJBBGKCNLD1XI.jpg,18358,33,169,191,227,"음료수","Beverages"
2313,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1045_2_LG09Y7IIYPOZB90QXGOG/QR_20220915_512_2_L82S9VFCJBBGKCNLD1XI.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1045_2_LG09Y7IIYPOZB90QXGOG/QR_20220915_512_2_L82S9VFCJBBGKCNLD1XI.jpg,18359,584,97,896,157,"오징어 젓갈 판매","Salted Squid is for sale"
2313,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1045_2_LG09Y7IIYPOZB90QXGOG/QR_20220915_512_2_L82S9VFCJBBGKCNLD1XI.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1045_2_LG09Y7IIYPOZB90QXGOG/QR_20220915_512_2_L82S9VFCJBBGKCNLD1XI.jpg,18360,579,37,882,95,"전 메뉴 포장 가능","All menus are available for takeout"
2313,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1045_2_LG09Y7IIYPOZB90QXGOG/QR_20220915_512_2_L82S9VFCJBBGKCNLD1XI.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1045_2_LG09Y7IIYPOZB90QXGOG/QR_20220915_512_2_L82S9VFCJBBGKCNLD1XI.jpg,18361,94,289,325,319,"고춧가루 : 국내 · 외국산","Red Chili Pepper Powder: Korean · Imported"
2313,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1045_2_LG09Y7IIYPOZB90QXGOG/QR_20220915_512_2_L82S9VFCJBBGKCNLD1XI.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1045_2_LG09Y7IIYPOZB90QXGOG/QR_20220915_512_2_L82S9VFCJBBGKCNLD1XI.jpg,18362,90,256,206,290,"쌀 : 국내산","Rice: Korean"
2313,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1045_2_LG09Y7IIYPOZB90QXGOG/QR_20220915_512_2_L82S9VFCJBBGKCNLD1XI.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1045_2_LG09Y7IIYPOZB90QXGOG/QR_20220915_512_2_L82S9VFCJBBGKCNLD1XI.jpg,18363,423,330,923,398,"반찬은 절대 남기지 마세요","Do not leave any side dishes"
2313,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1045_2_LG09Y7IIYPOZB90QXGOG/QR_20220915_512_2_L82S9VFCJBBGKCNLD1XI.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1045_2_LG09Y7IIYPOZB90QXGOG/QR_20220915_512_2_L82S9VFCJBBGKCNLD1XI.jpg,18364,518,419,625,468,"도로변","Parking by the road"
2313,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1045_2_LG09Y7IIYPOZB90QXGOG/QR_20220915_512_2_L82S9VFCJBBGKCNLD1XI.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1045_2_LG09Y7IIYPOZB90QXGOG/QR_20220915_512_2_L82S9VFCJBBGKCNLD1XI.jpg,18365,102,343,257,379,"오징어 : 국내산","Squid: Korean"
2313,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1045_2_LG09Y7IIYPOZB90QXGOG/QR_20220915_512_2_L82S9VFCJBBGKCNLD1XI.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1045_2_LG09Y7IIYPOZB90QXGOG/QR_20220915_512_2_L82S9VFCJBBGKCNLD1XI.jpg,18366,24,61,179,122,"주류","Alcoholic Beverages"
2313,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1045_2_LG09Y7IIYPOZB90QXGOG/QR_20220915_512_2_L82S9VFCJBBGKCNLD1XI.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1045_2_LG09Y7IIYPOZB90QXGOG/QR_20220915_512_2_L82S9VFCJBBGKCNLD1XI.jpg,18367,95,317,239,347,"소금 : 국내산","Salt: Korean"
2313,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1045_2_LG09Y7IIYPOZB90QXGOG/QR_20220915_512_2_L82S9VFCJBBGKCNLD1XI.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1045_2_LG09Y7IIYPOZB90QXGOG/QR_20220915_512_2_L82S9VFCJBBGKCNLD1XI.jpg,18368,54,410,496,469,"주차 : 건물 내 주차장 사용 가능","Parking: In-building parking lot available"
2313,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1045_2_LG09Y7IIYPOZB90QXGOG/QR_20220915_512_2_L82S9VFCJBBGKCNLD1XI.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1045_2_LG09Y7IIYPOZB90QXGOG/QR_20220915_512_2_L82S9VFCJBBGKCNLD1XI.jpg,18369,365,246,990,327,"반찬 · 물 셀프입니다. 드실만큼만","Side dishes and water are self-served. Take as much as you can eat"
2313,https://flittotk.s3.amazonaws.com/qr-place/item/QR_20230403_1045_2_LG09Y7IIYPOZB90QXGOG/QR_20220915_512_2_L82S9VFCJBBGKCNLD1XI.jpg,https://flittotk.s3.amazonaws.com/qr-place/inpainting/QR_20230403_1045_2_LG09Y7IIYPOZB90QXGOG/QR_20220915_512_2_L82S9VFCJBBGKCNLD1XI.jpg,18370,589,155,785,207,"깻잎 판매","Perilla Leaf Salad is for sale"
