 item_id,image_url,inpainting_image_url,item_org_id,xmin,ymin,xmax,ymax,ori_content,tr_content
4551,https://d2reotjpatzlok.cloudfront.net/qr-place/thumbnails/item/QR_20230517_1283_undefined_LHRL932SLRXXQWVIUUQP_9x_M.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230518_1283_4551_LHSI0YCD3ZUZDJFPMXME.jpg,83598,869,485,934,521,"카스","Cass"
4551,https://d2reotjpatzlok.cloudfront.net/qr-place/thumbnails/item/QR_20230517_1283_undefined_LHRL932SLRXXQWVIUUQP_9x_M.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230518_1283_4551_LHSI0YCD3ZUZDJFPMXME.jpg,83599,952,489,1013,521,"테라","Terra"
4551,https://d2reotjpatzlok.cloudfront.net/qr-place/thumbnails/item/QR_20230517_1283_undefined_LHRL932SLRXXQWVIUUQP_9x_M.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230518_1283_4551_LHSI0YCD3ZUZDJFPMXME.jpg,83600,803,520,984,556,"제주 위트 에일","Jeju Wheat Ale"
4551,https://d2reotjpatzlok.cloudfront.net/qr-place/thumbnails/item/QR_20230517_1283_undefined_LHRL932SLRXXQWVIUUQP_9x_M.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230518_1283_4551_LHSI0YCD3ZUZDJFPMXME.jpg,83601,801,552,862,585,"청하","Refined Rice Wine"
4551,https://d2reotjpatzlok.cloudfront.net/qr-place/thumbnails/item/QR_20230517_1283_undefined_LHRL932SLRXXQWVIUUQP_9x_M.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230518_1283_4551_LHSI0YCD3ZUZDJFPMXME.jpg,83602,799,584,980,619,"제주 생막걸리","Jeju Draft Makgeolli (Unrefined Rice Wine)"
4551,https://d2reotjpatzlok.cloudfront.net/qr-place/thumbnails/item/QR_20230517_1283_undefined_LHRL932SLRXXQWVIUUQP_9x_M.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230518_1283_4551_LHSI0YCD3ZUZDJFPMXME.jpg,83603,803,620,889,648,"복분자","Bokbunja (Korean black raspberry wine)"
4551,https://d2reotjpatzlok.cloudfront.net/qr-place/thumbnails/item/QR_20230517_1283_undefined_LHRL932SLRXXQWVIUUQP_9x_M.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230518_1283_4551_LHSI0YCD3ZUZDJFPMXME.jpg,83604,798,645,887,680,"음료수","Soft drink"
4551,https://d2reotjpatzlok.cloudfront.net/qr-place/thumbnails/item/QR_20230517_1283_undefined_LHRL932SLRXXQWVIUUQP_9x_M.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230518_1283_4551_LHSI0YCD3ZUZDJFPMXME.jpg,83605,895,646,1034,683,"칠성사이다.","[Chilsungsa Temple]."
4551,https://d2reotjpatzlok.cloudfront.net/qr-place/thumbnails/item/QR_20230517_1283_undefined_LHRL932SLRXXQWVIUUQP_9x_M.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230518_1283_4551_LHSI0YCD3ZUZDJFPMXME.jpg,83606,1043,648,1151,684,"펩시콜라","Pepsi Cola."
4551,https://d2reotjpatzlok.cloudfront.net/qr-place/thumbnails/item/QR_20230517_1283_undefined_LHRL932SLRXXQWVIUUQP_9x_M.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230518_1283_4551_LHSI0YCD3ZUZDJFPMXME.jpg,83607,1162,651,1355,688,"미린다 파인애플","Mirinda Pineapple"
4551,https://d2reotjpatzlok.cloudfront.net/qr-place/thumbnails/item/QR_20230517_1283_undefined_LHRL932SLRXXQWVIUUQP_9x_M.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230518_1283_4551_LHSI0YCD3ZUZDJFPMXME.jpg,83608,798,680,935,713,"하이트제로","Hite Zero"
4551,https://d2reotjpatzlok.cloudfront.net/qr-place/thumbnails/item/QR_20230517_1283_undefined_LHRL932SLRXXQWVIUUQP_9x_M.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230518_1283_4551_LHSI0YCD3ZUZDJFPMXME.jpg,83609,946,679,1083,720,"무알콜맥주","[Non-alcoholic beer]"
4551,https://d2reotjpatzlok.cloudfront.net/qr-place/thumbnails/item/QR_20230517_1283_undefined_LHRL932SLRXXQWVIUUQP_9x_M.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230518_1283_4551_LHSI0YCD3ZUZDJFPMXME.jpg,83610,799,713,978,752,"진로 토닉워터","Jinro Tonic Water"
4551,https://d2reotjpatzlok.cloudfront.net/qr-place/thumbnails/item/QR_20230517_1283_undefined_LHRL932SLRXXQWVIUUQP_9x_M.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230518_1283_4551_LHSI0YCD3ZUZDJFPMXME.jpg,83611,1057,772,1213,817,"와
인","Wow
In"
4551,https://d2reotjpatzlok.cloudfront.net/qr-place/thumbnails/item/QR_20230517_1283_undefined_LHRL932SLRXXQWVIUUQP_9x_M.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230518_1283_4551_LHSI0YCD3ZUZDJFPMXME.jpg,83612,789,824,937,864,"하우스와인","House Wine"
4551,https://d2reotjpatzlok.cloudfront.net/qr-place/thumbnails/item/QR_20230517_1283_undefined_LHRL932SLRXXQWVIUUQP_9x_M.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230518_1283_4551_LHSI0YCD3ZUZDJFPMXME.jpg,83613,936,831,1026,866,"[한자]","[Chinese characters]"
4551,https://d2reotjpatzlok.cloudfront.net/qr-place/thumbnails/item/QR_20230517_1283_undefined_LHRL932SLRXXQWVIUUQP_9x_M.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230518_1283_4551_LHSI0YCD3ZUZDJFPMXME.jpg,83614,792,863,1164,898,"제이콥스 크릭 쉬라즈 카르베네","Jacobs Crick Shiraz Karbene"
4551,https://d2reotjpatzlok.cloudfront.net/qr-place/thumbnails/item/QR_20230517_1283_undefined_LHRL932SLRXXQWVIUUQP_9x_M.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230518_1283_4551_LHSI0YCD3ZUZDJFPMXME.jpg,83615,1161,863,1371,906,"[호주/레드와인]","[Australia/Red Wine]
PEN"
4551,https://d2reotjpatzlok.cloudfront.net/qr-place/thumbnails/item/QR_20230517_1283_undefined_LHRL932SLRXXQWVIUUQP_9x_M.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230518_1283_4551_LHSI0YCD3ZUZDJFPMXME.jpg,83616,794,898,879,930,"카르멘","Carmen"
4551,https://d2reotjpatzlok.cloudfront.net/qr-place/thumbnails/item/QR_20230517_1283_undefined_LHRL932SLRXXQWVIUUQP_9x_M.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230518_1283_4551_LHSI0YCD3ZUZDJFPMXME.jpg,83617,889,898,1147,936,"돌텐 카르베네 쇼비뇽","Dalton Carvene Sauvignon
Sieving"
4551,https://d2reotjpatzlok.cloudfront.net/qr-place/thumbnails/item/QR_20230517_1283_undefined_LHRL932SLRXXQWVIUUQP_9x_M.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230518_1283_4551_LHSI0YCD3ZUZDJFPMXME.jpg,83618,1143,901,1345,932,"[칠레/레드와인]","Chile/Red wine"
4551,https://d2reotjpatzlok.cloudfront.net/qr-place/thumbnails/item/QR_20230517_1283_undefined_LHRL932SLRXXQWVIUUQP_9x_M.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230518_1283_4551_LHSI0YCD3ZUZDJFPMXME.jpg,83619,1013,1011,1172,1053,"전메뉴 포장","All menu items are available for takeout."
4551,https://d2reotjpatzlok.cloudfront.net/qr-place/thumbnails/item/QR_20230517_1283_undefined_LHRL932SLRXXQWVIUUQP_9x_M.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230518_1283_4551_LHSI0YCD3ZUZDJFPMXME.jpg,83620,1185,1016,1250,1053,"배달","Delivery"
4551,https://d2reotjpatzlok.cloudfront.net/qr-place/thumbnails/item/QR_20230517_1283_undefined_LHRL932SLRXXQWVIUUQP_9x_M.jpg,https://d2reotjpatzlok.cloudfront.net/qr-place/inpainting/QR_20230518_1283_4551_LHSI0YCD3ZUZDJFPMXME.jpg,83621,1276,1013,1479,1060,"택배 가능합니다.","Shipping is available."
